"age_cat","pregame_skill","skill_grade","alignment","mining_output","rare_gems","common_gems","easy_attempts","hard_attempts","epic_attempts","trivia_score","time_combat","time_overworld","time_space","time_played","combat_rating","play_style","device_os","device_age","spender","money_spent","demo_x1","demo_x2","demo_x3","demo_x4","demo_x5"
"70+",117.836391406374,"B",0.851654450100261,2.57760419119488,3,82,0,11,6,14,20.53,90.28,63.55,337.73,3214.83538841505,"Ghost","Apple",0,1,14.06,0.39848319045268,0.256298433057964,1.14720244340633,1.6301562338558,2.1916901434763
"13-19",100.461086346656,"C",0.196628746355931,6.97050985567096,3,64,4,204,13,14,4.98,35.96,49.34,163.99,1765.94247950986,"Psychic","Android",1,0,0,0.786887174239382,0.406273211119696,-0.22011265212104,1.14733911885633,4.02683286017859
"30-39",80.4134166403285,"E",0.319340002336898,9.73703595520341,4,62,4,2,9,11,3.73,68.02,13.54,138.3,801.434846550036,"Fire","Apple",2,1,7.97,0.951151941670105,0.446295996196568,0.737407559346197,-0.602605292488957,0.699613421405369
"20-29",101.922328449154,"C",0.948598457694017,14.4061103537487,6,75,2,61,9,14,39.47,67.11,17.39,187.79,4821.51941905388,"Fire","Apple",0,1,12.57,0.0650561144575477,0.505303910002112,1.45830003418894,0.765232711575245,2.42741706693703
"50-59",133.751938022476,"A",0.384819416208445,4.7516023760324,5,65,2,177,13,16,32.85,61.17,5.83,135.54,4992.51426947773,"Grass","Android",0,0,0,0.896881917724386,0.445303263375536,-0.490926333922113,0.700012130709465,1.30496050592072
"20-29",61.8430724969901,"F",0.802743021032684,2.45038689474747,6,73,1,150,1,11,9.07,21.22,23.92,55.34,807.557710982001,"Grass","Apple",1,0,0,0.813861322822049,0.449401293648407,0.461371757499451,1.78475070593471,0.374441596238112
"60-69",121.64285139428,"B",0.885815391812835,7.24353504799864,7,79,3,29,9,14,8.9,43.5,12.85,100.62,2245.89568185235,"Grass","Other",6,0,0,0.405842653941363,0.629105381201953,-0.718460275243666,-2.03955020110007,1.38665391790242
"70+",113.491105446133,"C",0.764881367970828,3.31624731645298,7,70,2,3,3,14,8.97,59.54,11.25,99.18,2658.62267049382,"Fire","Android",0,0,0,0.00458703213371336,0.323202616535127,1.60758854689105,0.407712020701265,3.43576347050839
"70+",119.642314058504,"B",0.786923655739252,9.75348861355035,0,99,6,14,3,13,3.52,86.43,16.67,150.07,456.630285760343,"Grass","Android",2,0,0,0.681238162564114,0.6413830507081,-0.484045543955965,0.549692621267529,1.77108254272455
"13-19",101.360519614057,"C",0.532016101978279,7.03593511343874,3,80,8,123,6,15,5.76,54.01,65.42,228.37,813.049425320184,"Ghost","Android",0,0,0,0.726611102931201,0.124375156359747,-0.188554016532501,1.2820043864138,2.14144266641203
"20-29",72.9074682842061,"E",0.659078399633269,11.0176007225561,4,79,2,131,6,9,14.41,33.93,21.02,86.6,2514.88084830338,"Fire","Android",0,0,0,0.809672834118828,0.1974366994109,1.52210450826821,-0.167630941051233,1.91340461422788
"40-49",84.0852516005019,"E",0.74904884835979,12.419248451807,3,63,1,19,7,13,8.95,60.51,68.44,177.08,2261.28570651912,"Ghost","Android",1,0,0,0.653924972983077,0.500291890697554,1.38272194233873,1.23686772176063,2.96496130072468
"40-49",76.7851551728206,"E",0.312764637368683,3.01791222931792,2,73,0,50,4,12,9.45,53.03,19.57,158.77,1518.22760620183,"Water","Microsoft",0,1,14.16,0.664871488232166,0.153400893090293,1.36678769204944,0.869325716101897,0.387588693127362
"20-29",101.05535418983,"C",0.999983323227038,14.0607746734035,7,62,0,0,12,11,6.02,61.45,46.06,214.6,2437.32804013484,"Psychic","Android",0,1,4.52,0.164656995562837,0.244325315346941,1.04875963810627,0.0350177718362046,2.26228169242662
"40-49",106.729320262438,"C",0.465962635960331,15.1471459975283,2,77,5,62,3,11,1.81,48.94,15.73,116.7,995.703355415809,"Grass","Android",0,0,0,0.820172996725887,0.375159248942509,-2.03656241226302,-0.747712405615646,2.22201866842461
"30-39",103.717785976722,"C",0.65215423522553,4.47323410133924,8,73,3,17,8,10,7.33,61.82,43.23,180.4,722.720865852714,"Psychic","Apple",1,1,1.96,0.144161958713084,0.858155318768695,1.26618978755934,2.07801487351595,1.85785777989665
"60-69",135.984765063805,"A",0.102105179479644,2.43667209126082,1,58,0,27,14,14,2.1,33.31,14.15,68.61,1147.31177237975,"Fire","Apple",1,0,0,0.229355194605887,0.726116704754531,0.395915343411387,-0.328701259566397,1.31107982745482
"70+",86.1394194136617,"D",0.902413065829961,5.3770418800618,4,76,4,30,3,12,6.88,61.24,21.48,162.28,2186.52184234375,"Fire","Apple",1,1,7.31,0.478297043358907,0.380488466005772,0.683042533316949,0.844496051671384,0.380311793305471
"70+",107.219053443553,"C",0.581323274855718,4.88421453595036,8,84,0,4,2,13,6.92,40.6,24.18,102.42,1130.93210930447,"Fire","Apple",0,0,0,0.87161857727915,0.384566535009071,-0.434437188054801,-0.801053198125049,2.84551744958802
"40-49",77.5669581346068,"E",0.643517487508949,7.6093529985983,2,69,4,26,7,9,1.63,68.21,25.84,137.64,2199.88634547491,"Grass","Apple",0,1,4.65,0.0804001577198505,0.398649204522371,1.17462065308775,-0.422250059794267,1.50480225128838
"30-39",113.211751994361,"C",0.865683482613858,4.97102597307451,3,77,7,61,2,10,15.1,63.38,24.21,146.4,2251.4217201813,"Grass","Android",0,1,6.17,0.438437628792599,0.603372271871194,0.889167870992575,0.650220536380748,2.21267942493003
"60-69",96.9243281357269,"D",0.55786448246592,8.92143270469663,3,69,0,42,16,10,4.02,151.91,41.44,379.54,2127.26642743627,"Psychic","Apple",0,1,5.13,0.429039686452597,0.870186182903126,1.99079619414477,1.63319958680672,3.5597643380318
"20-29",115.731934636498,"B",0.82852724584687,2.59422154398847,6,78,0,23,14,9,5.4,42.16,21.6,113.46,1525.50498932747,"Grass","Android",0,1,1.19,0.165998904500157,0.112538311397657,2.46170121848452,0.737435165774292,3.36778386662473
"70+",114.854697949059,"C",0.864103331896031,5.17723123915286,3,69,11,35,0,13,0.61,56.45,53.76,154.04,1064.54222045001,"Psychic","Apple",0,1,0.6,0.0355252723675221,0.214960077079013,1.58396250063671,-0.664447415432701,3.01100384404157
"30-39",79.3284802076485,"E",0.886024374534329,1.90878351296237,7,64,3,6,13,11,8.81,109.41,28.7,208.39,1885.28555724804,"Grass","Apple",1,0,0,0.252266455907375,0.0209455045405775,1.00200830709035,-0.0207088353929624,2.18792956680299
"50-59",89.6531249936499,"D",0.728751163337326,5.97595404852895,3,74,2,39,14,12,8.04,67.96,68.18,265.93,1395.50622176162,"Ghost","Apple",0,1,1.5,0.671020734822378,0.786813621874899,0.407092894171815,2.29538795452419,2.34014943722504
"13-19",98.6224135609061,"D",0.932563693452871,4.03353172577726,4,71,10,35,1,13,1.84,92.06,12.08,189.99,934.218442695068,"Grass","Apple",3,1,13.29,0.444148786831647,0.546418410493061,1.12165146038367,0.539302277569707,0.916792231341696
"13-19",97.785125606586,"D",0.692287739595717,3.95123217763406,5,81,6,22,14,12,30.09,31.55,65.94,140.37,4177.68832368171,"Ghost","Apple",0,1,8.61,0.718868343625218,0.00505746807903051,2.68541616390634,1.60504395532236,3.62959871712828
"40-49",102.041775044655,"C",0.970870842887765,1.79382578266688,4,61,3,67,6,9,16.15,25.97,26.03,80.21,2532.20276319796,"Grass","Apple",0,1,10.54,0.912206122651696,0.956233959179372,3.14018415159317,0.936928615888828,2.06763865105727
"40-49",92.2955454079784,"D",0.574326975281967,8.69976589273507,4,70,4,12,4,13,9.53,20.64,14.75,70.93,2076.96981992706,"Grass","Apple",0,1,0.05,0.444211865309626,0.995926384348422,0.324159551140628,0.0811212653799601,1.42535539066392
"40-49",97.2306865842366,"D",0.737580578337673,3.96712637512406,4,90,6,11,9,15,17.33,66.33,18.1,164.34,2791.61302857773,"Fire","Android",1,0,0,0.591943676350638,0.655809408519417,0.457590868265847,-0.401821711186431,2.076542290842
"40-49",111.233530840553,"C",0.678146950054462,3.393610297074,2,69,0,14,3,8,11.58,91.43,22.51,216.45,1808.73445375111,"Grass","Apple",0,1,6.45,0.673820556839928,0.219735743943602,1.3090336845333,2.17763597895764,3.10462549689782
"60-69",73.1436361628804,"E",0.988828980499804,5.93535504494311,5,72,2,46,14,12,3.55,16.68,19.05,73.36,1046.3478831709,"Grass","Android",0,0,0,0.614201316377148,0.459779115160927,1.93394988076585,1.20289633587226,0.912731168988443
"20-29",100.824459416359,"C",0.539385924985169,2.45034386870614,5,72,0,28,4,9,0.1,39.44,26.03,117.49,1771.74295207218,"Water","Apple",0,0,0,0.584108165930957,0.593437377363443,0.973709682309125,1.64455681512959,0.632800459530483
"40-49",91.3368697259919,"D",0.955090040826159,6.93702803167481,3,49,0,17,6,13,0.8,45.48,18.17,92.58,1286.31533455405,"Grass","Apple",0,0,0,0.00735720945522189,0.368294241139665,-0.232875108717089,-0.398625900705902,3.00660115315193
"50-59",100.366307318237,"C",0.653657656181859,7.28187125199552,3,68,5,6,6,11,9.93,43.63,41.54,138.28,1400.57321214165,"Psychic","Apple",0,1,24.79,0.902630619006231,0.418835340766236,0.781337626150297,-0.156416919592126,1.01118016283222
"50-59",116.250955445196,"B",0.923283715096054,3.86136098922111,4,75,9,16,2,15,6.23,34.01,26.33,84.79,1984.50189438148,"Water","Apple",0,1,2.68,0.841314729070291,0.429010546533391,0.543383102658175,-0.609767115494024,2.45773196580835
"70+",99.0552732096815,"D",0.313713120864881,4.50611355465459,6,70,2,27,13,9,17.91,93.02,26.57,204.88,2469.40470129451,"Grass","Apple",0,0,0,0.643698561703786,0.845565513242036,-0.59952754278923,-1.06557001768874,2.9833472151109
"50-59",92.1234615737716,"D",0.502082509859711,2.59546450817553,4,79,1,46,17,13,7.22,115.61,25.4,291.63,2390.55976652828,"Water","Android",1,1,5.69,0.850638355128467,0.484475742327049,1.08855521009059,-1.47897877718711,3.4730618554419
"30-39",101.417580900748,"C",0.905767817356043,2.27307968217107,4,83,0,72,8,10,5.67,22.55,27.81,88.7,1643.99898676115,"Grass","Apple",0,0,0,0.11439646827057,0.486212329473346,1.75853912917018,-0.251509646412247,2.04422061992365
"30-39",101.628915829091,"C",0.95891878471731,3.82089062265979,1,58,10,32,10,8,16.8,82.18,39.35,173.18,3654.0194000145,"Psychic","Apple",0,1,14.09,0.202919290633872,0.513827303890139,2.04042306915781,1.19633571316507,3.47692279561364
"70+",86.375258656523,"D",0.945485810090908,2.41049034893032,3,72,9,61,1,13,6.91,46.99,23.91,107.35,1709.96805000755,"Grass","Android",2,0,0,0.248658770928159,0.452089522965252,-0.0371937327984962,-0.933708510964537,1.16991114531408
"40-49",118.659652283408,"B",0.830978367344049,3.6167796430381,2,58,0,7,4,14,22.52,66.88,18.21,197.49,3906.46945824422,"Grass","Android",0,1,24.33,0.933423577109352,0.166488342219964,1.65166205327406,1.3094390423503,1.27552941952513
"70+",90.7455178450445,"D",0.460105708047867,5.77645347765439,8,69,0,55,5,16,13.91,62.28,24.62,197.44,2328.01834344517,"Grass","Apple",2,0,0,0.884562229737639,0.500350579852238,-0.297699518373377,0.74350970436547,0.884996200747125
"50-59",99.6368024143196,"D",0.889814133135733,4.09362953642139,5,65,0,37,29,10,2.56,81.53,13.33,138.33,1970.88607964912,"Fire","Android",0,0,0,0.683567565400153,0.652879332425073,-1.00881532554815,-0.703335501950119,1.83682687673518
"40-49",94.3691224698256,"D",0.597203001209864,7.1618779183273,8,66,1,7,2,10,12.92,67.2,46.9,183.2,2375.9553303618,"Psychic","Android",0,1,3.67,0.98766901018098,0.793143449351192,1.24276607613119,-0.916365703507844,3.76588494469413
"60-69",106.854316875049,"C",0.987645226201538,4.07289370240633,4,69,0,15,17,11,0.35,64.71,48.31,205.55,241.338057417021,"Psychic","Android",0,0,0,0.686451764078811,0.275531616294757,-1.0535411640863,1.2174240161681,0.626564347464314
"13-19",100.533642084966,"C",0.971142325966237,6.08792883710507,2,78,5,38,10,15,5.98,64.83,18.48,101.6,985.257110062802,"Fire","Apple",0,0,0,0.188207779079676,0.34680360252969,-0.258872347612485,-0.263060812959635,3.1314369086382
"60-69",116.431398289556,"B",0.496528941967883,2.33099420085474,0,75,1,8,12,13,5.3,57.4,67.31,168.43,2058.07363446398,"Ghost","Apple",0,1,7.57,0.759271564427763,0.0633944554720074,0.494880148086279,0.559351210396607,1.83348113703745
"50-59",118.157813342916,"B",0.479133352141126,7.85492747913874,5,70,2,23,16,12,13.87,14.05,21.35,54.56,3430.22482954438,"Grass","Apple",0,0,0,0.496933771530166,0.194837477989495,0.751978604838777,-0.542767474195048,3.00201856507478
"40-49",110.089921155206,"C",0.843599268196851,2.60437960506603,5,64,11,1,4,10,2.98,12.62,17.95,37.2,237.009891382002,"Grass","Apple",0,1,2.21,0.584344150498509,0.304462887113914,-0.375666430186215,-0.0149894751527706,0.0964880103352608
"50-59",102.805149694444,"C",0.676995638839859,5.48334056776597,8,57,2,31,7,13,6.38,72.23,13.79,140.12,2093.8130879713,"Grass","Apple",0,1,0.66,0.625258516287431,0.399214959004894,-0.165437249233691,0.182998288608745,2.10282285181956
"30-39",80.6224475768084,"E",0.201728906456973,3.73602935801462,4,84,6,30,2,12,4.64,96.15,60.88,191.83,2434.94152659308,"Ghost","Apple",1,1,7.71,0.461632153717801,0.942126183770597,0.500674709149366,0.737536679662019,2.7966013931153
"50-59",102.429819612258,"C",0.233759009296099,1.96061288398927,3,63,4,40,20,13,3.76,14.34,18.38,67.07,1319.70548086238,"Fire","Apple",0,1,0.88,0.998743719421327,0.0559650040231645,3.18540694113537,1.6334761079215,1.72823436509999
"13-19",105.188200124142,"C",0.274490081290307,5.53483771560853,4,71,8,23,0,11,12.43,39.89,16.77,104.97,2383.5554267414,"Grass","Apple",0,0,0,0.360575639875606,0.300332625862211,0.193722592114292,0.20755762640761,2.49791935786439
"40-49",88.2745137270772,"D",0.404400285448758,7.83341021537413,6,85,1,17,1,12,12.12,42.01,15.35,88.27,2503.41779844041,"Fire","Android",0,1,1.58,0.585936872288585,0.969390752725303,-0.709845759569528,1.58772161467962,2.18511945866503
"20-29",120.68279743414,"B",0.823598690479144,3.30863763304483,4,67,6,14,5,14,11.17,25.9,10.13,69.48,1628.99579111369,"Fire","Microsoft",1,0,0,0.263886074069887,0.655892873881385,-0.399292596928189,0.595251768382314,2.35149877897011
"70+",116.694036617581,"B",0.748054563890745,6.40431425187045,4,65,13,59,6,9,2.5,90.77,34.74,246.89,2022.67461956416,"Water","Android",0,1,4.14,0.541092730825767,0.63389091566205,0.439463878105421,2.00017983854236,1.20481536627613
"20-29",77.1043012919977,"E",0.445574361727032,16.6975815059343,3,77,2,31,4,11,21.06,42.97,29.85,100.3,3098.06070348961,"Water","Android",0,0,0,0.173915751976892,0.222009698627517,0.085973811625453,-2.26582866770401,3.14546255056446
"50-59",104.977532347991,"C",0.749033794622377,6.26845859305614,0,75,8,16,7,13,17.04,144.52,11.44,331.05,2726.88870054442,"Grass","Apple",0,1,22.53,0.921361078741029,0.327157999854535,1.49271895648941,0.988082192326633,1.1625894513051
"20-29",99.4924840066557,"D",0.860585438543148,6.72248717798224,6,75,2,78,12,12,11.12,18.23,51.48,157.1,2001.74079715129,"Psychic","Android",0,1,5.93,0.93521430506371,0.183367324993014,0.742864177466971,0.717059473108249,2.9398846605155
"20-29",87.253809096629,"D",0.854457401668602,1.65931195186437,5,81,1,105,9,11,2.2,66.5,20.07,162.87,744.388349845384,"Grass","Apple",1,1,6.02,0.0609146382194012,0.211960057727993,1.82296509717659,1.07266487216553,1.5162231454534
"60-69",96.5651993686964,"D",0.322137912148594,5.66557827276823,3,61,1,73,9,7,10.79,39.57,70.78,173.58,2176.28855063202,"Ghost","Android",5,0,0,0.275951029267162,0.866578516550362,1.42772889465321,-0.10179670850954,2.81922311453194
"13-19",106.957101570365,"C",0.759318588089914,2.57374080235115,2,77,0,20,11,13,15.37,69.11,18.9,132.17,1920.8937729637,"Grass","Apple",0,1,5.06,0.732845509191975,0.50144752394408,0.8405683367601,0.43192445148284,1.8949106855406
"20-29",96.8658433817551,"D",0.903872128853687,1.83186999558257,2,78,2,72,6,14,3.39,51.87,16.6,97.79,857.93398892821,"Grass","Apple",0,1,0.61,0.583551587536931,0.0527624560054392,-1.26808875821139,0.965686840795205,1.6174800230311
"13-19",105.323989869851,"C",0.250982994339018,3.55982505947965,2,73,0,94,9,12,1.87,50.29,23.58,89.7,2265.76643801022,"Water","Apple",0,0,0,0.641818651696667,0.788918815786019,1.43000598769553,-0.530637979460972,2.14318584290574
"50-59",103.623891253572,"C",0.440025049378636,11.6293895370156,1,60,2,75,8,14,3.52,34.55,18.59,87.87,376.946476275533,"Grass","Apple",0,0,0,0.863735905149952,0.976815801346675,-0.750887718171662,-0.104931125184278,1.22817661226369
"30-39",103.409837024123,"C",0.86414548764789,4.82951484390108,2,80,2,35,13,8,10.55,88.52,30.5,225.36,1422.43325258563,"Psychic","Apple",0,1,8.74,0.310202085645869,0.386094456771389,1.60408605304075,0.97813877593193,3.84272049857256
"70+",102.519867128117,"C",0.713404801950169,7.90277396362395,3,64,3,34,5,9,1.87,97.19,17.28,119.01,568.242623729442,"Fire","Apple",0,1,6.12,0.115060588810593,0.875174521235749,0.450953038375061,0.962772434707876,1.17647399886696
"20-29",96.6976421137426,"D",0.114179911628059,0.760944826945108,3,47,7,3,22,11,2.07,85.45,22.19,133.65,2568.89723660215,"Grass","Android",0,0,0,0.427421391475946,0.768917655572295,1.02497925779177,-0.0504119377110264,1.68045526982946
"50-59",90.6595600756684,"D",0.811159520521217,12.8043615262947,4,59,1,26,10,9,11.47,33.68,16.97,74.56,1744.96550860442,"Fire","Apple",2,0,0,0.383469245163724,0.624482499202713,-1.15990395557869,-0.332481234591787,1.91874984642844
"50-59",106.311446034419,"C",0.623674437659175,9.03532076882152,4,71,1,34,2,10,14.95,63.45,23.98,187.41,3323.68178720824,"Water","Apple",0,1,16.42,0.948364960961044,0.531560679897666,1.9291337228438,1.44420769189737,1.31001719773098
"50-59",107.645570182693,"C",0.708211601689151,5.21871392090481,7,73,2,23,16,13,3.01,91.37,20.02,132.88,940.71072104657,"Water","Apple",5,1,0.74,0.989185692043975,0.130978316534311,2.2252744973171,0.803616611726808,2.44651771654992
"50-59",101.28702945495,"C",0.602675282641902,2.09545163767541,5,82,2,3,8,12,3.28,121.16,28.71,195.08,1559.7507568797,"Water","Android",0,1,23.63,0.0203578916843981,0.669167622225359,0.756470506702296,1.26291725043931,1.62633185503158
"70+",104.114412409683,"C",0.452515255035671,3.3491041580919,3,77,3,16,22,11,0.37,43.72,29.94,145.67,131.148308248198,"Grass","Android",5,0,0,0.071731706848368,0.435903138946742,-1.27940377483043,0.0171595427503053,3.04576067907353
"70+",90.9451136141859,"D",0.425053636371074,3.59150037823553,3,79,3,25,1,9,16.78,62.01,11.44,106.26,1989.39680335328,"Fire","Android",1,0,0,0.248392806388438,0.110815206542611,0.902803398060547,0.69157469485237,3.70920441069222
"70+",113.407450834621,"C",0.838939842533292,4.03110563848187,7,63,0,13,10,13,23.59,62.99,19.56,169.86,2803.30134160005,"Grass","Apple",1,1,3.37,0.927570040337741,0.287006165133789,2.73636602134445,1.00208431060515,4.5566995851134
"70+",89.2970389821678,"D",0.498146113968929,5.80455999763901,4,65,5,156,9,11,7.66,36.93,20.39,97.52,1292.19953341186,"Fire","Microsoft",0,1,6.94,0.758353655226529,0.684013225371018,2.74972182104373,-0.162480950561045,2.48882774431206
"30-39",106.742415252605,"C",0.966211736758503,12.5661603158097,4,81,1,4,10,12,1.67,8.65,15.46,49.99,934.026105556942,"Grass","Android",0,1,1.19,0.245377397863194,0.216251012403518,0.368723598215572,-0.0696677166919637,2.36994291229834
"60-69",93.2522842185317,"D",0.92651933023038,4.90314628826408,4,67,0,41,10,8,15.03,83.47,15.02,176.39,2271.98454751825,"Fire","Apple",2,1,16.92,0.75694855581969,0.82006370765157,1.32077426398545,-0.216864007453972,4.31637033650187
"13-19",119.381028007733,"B",0.891203489354407,7.37229537021617,5,67,1,23,8,9,5.82,81.76,50.4,181.32,956.375119624011,"Psychic","Apple",0,1,8.04,0.307465340942144,0.627457654569298,1.21356367126427,1.23401601881316,0.873672717429556
"50-59",93.6678987818495,"D",0.405722537381828,3.74331522697768,1,65,1,66,3,13,7.93,52.44,20.45,154.92,1661.64074322576,"Grass","Android",1,1,14.28,0.112986722961068,0.63990690628998,1.69010985707515,1.1286575294752,0.484790792117459
